0.000000E0,1.215178E-1,6.057646E-2
3.346667E-2,1.215059E-1,6.057427E-2
6.680000E-2,1.214976E-1,6.056959E-2
1.001222E-1,1.214682E-1,6.056872E-2
1.334556E-1,1.214808E-1,6.056871E-2
1.669778E-1,1.214424E-1,6.056875E-2
2.003111E-1,1.213796E-1,6.056674E-2
2.336333E-1,1.213438E-1,6.056975E-2
2.669667E-1,1.213044E-1,6.057805E-2
3.004889E-1,1.211522E-1,6.057612E-2
3.338222E-1,1.211512E-1,6.057254E-2
3.671444E-1,1.211055E-1,6.057759E-2
4.004778E-1,1.211192E-1,6.058085E-2
4.340333E-1,1.210720E-1,6.058393E-2
4.673556E-1,1.210034E-1,6.058191E-2
5.006889E-1,1.210255E-1,6.057735E-2
5.340111E-1,1.209621E-1,6.058442E-2
5.675000E-1,1.207995E-1,6.057656E-2
6.008333E-1,1.208083E-1,6.057932E-2
6.341556E-1,1.207560E-1,6.058209E-2
6.674889E-1,1.207775E-1,6.058151E-2
7.009778E-1,1.206927E-1,6.057105E-2
7.343111E-1,1.206598E-1,6.057118E-2
7.676333E-1,1.206644E-1,6.057343E-2
8.009667E-1,1.205896E-1,6.057953E-2
8.344889E-1,1.204220E-1,6.057798E-2
8.678111E-1,1.204328E-1,6.057987E-2
9.011444E-1,1.203997E-1,6.057349E-2
9.344667E-1,1.203997E-1,6.057652E-2
9.679778E-1,1.203860E-1,6.057742E-2
1.001300E0,1.203156E-1,6.057415E-2
1.034633E0,1.202781E-1,6.056692E-2
1.067956E0,1.202154E-1,6.057582E-2
1.101456E0,1.200910E-1,6.056616E-2
1.134789E0,1.200837E-1,6.056906E-2
1.168122E0,1.200252E-1,6.056808E-2
1.201444E0,1.200461E-1,6.056717E-2
1.235078E0,1.199893E-1,6.056081E-2
1.268400E0,1.199493E-1,6.056462E-2
1.301733E0,1.198825E-1,6.055009E-2
1.335056E0,1.199305E-1,6.055110E-2
1.368722E0,1.198436E-1,6.055681E-2
1.402056E0,1.196939E-1,6.055687E-2
1.435378E0,1.196521E-1,6.055607E-2
1.468711E0,1.196692E-1,6.055186E-2
1.501944E0,1.196433E-1,6.055096E-2
1.535278E0,1.195994E-1,6.054853E-2
1.568600E0,1.195928E-1,6.054308E-2
1.601933E0,1.195385E-1,6.054152E-2
1.635456E0,1.195305E-1,6.054033E-2
1.668789E0,1.194866E-1,6.053523E-2
1.702122E0,1.193008E-1,6.052938E-2
1.735444E0,1.192678E-1,6.052786E-2
1.769011E0,1.192028E-1,6.052469E-2
1.802344E0,1.191476E-1,6.051848E-2
1.835667E0,1.190930E-1,6.051983E-2
1.869000E0,1.189079E-1,6.051718E-2
1.902633E0,1.188497E-1,6.051539E-2
1.935956E0,1.188252E-1,6.051707E-2
1.969289E0,1.188286E-1,6.051099E-2
2.002611E0,1.187335E-1,6.052551E-2
2.035933E0,1.185648E-1,6.051882E-2
2.069256E0,1.184718E-1,6.056258E-2
2.102589E0,1.184083E-1,6.057419E-2
2.135922E0,1.181677E-1,6.060315E-2
2.169422E0,1.180805E-1,6.064110E-2
2.202744E0,1.180461E-1,6.068485E-2
2.236078E0,1.178172E-1,6.070035E-2
2.269400E0,1.176889E-1,6.072653E-2
2.302922E0,1.175426E-1,6.081911E-2
2.336256E0,1.173629E-1,6.099149E-2
2.369578E0,1.172537E-1,6.105177E-2
2.402911E0,1.169703E-1,6.113160E-2
2.436433E0,1.168565E-1,6.129398E-2
2.469756E0,1.166262E-1,6.130579E-2
2.503089E0,1.164555E-1,6.137028E-2
2.536411E0,1.161749E-1,6.139215E-2
2.569922E0,1.157985E-1,6.139907E-2
2.603244E0,1.154944E-1,6.142569E-2
2.636578E0,1.151728E-1,6.143128E-2
2.669900E0,1.149657E-1,6.143096E-2
2.703411E0,1.145965E-1,6.148826E-2
2.736744E0,1.141636E-1,6.152521E-2
2.770067E0,1.137959E-1,6.170298E-2
2.803400E0,1.134184E-1,6.171959E-2
2.836900E0,1.130373E-1,6.173787E-2
2.870233E0,1.125769E-1,6.178787E-2
2.903556E0,1.119389E-1,6.180608E-2
2.936889E0,1.114095E-1,6.187846E-2
2.970411E0,1.108608E-1,6.201967E-2
3.003744E0,1.103048E-1,6.202582E-2
3.037067E0,1.096545E-1,6.203924E-2
3.070400E0,1.090013E-1,6.203863E-2
3.103989E0,1.084986E-1,6.206387E-2
3.137322E0,1.076725E-1,6.207034E-2
3.170644E0,1.070578E-1,6.207263E-2
3.203978E0,1.062799E-1,6.207492E-2
3.237400E0,1.055586E-1,6.210586E-2
3.270722E0,1.048181E-1,6.208417E-2
3.304056E0,1.040845E-1,6.211801E-2
3.337378E0,1.033553E-1,6.210341E-2
3.370889E0,1.025744E-1,6.212691E-2
3.404211E0,1.018571E-1,6.211626E-2
3.437544E0,1.011399E-1,6.212944E-2
3.470867E0,1.003702E-1,6.213495E-2
3.504411E0,9.964524E-2,6.214521E-2
3.537744E0,9.889954E-2,6.214542E-2
3.571067E0,9.819934E-2,6.215098E-2
3.604400E0,9.742922E-2,6.217056E-2
3.637889E0,9.667386E-2,6.219577E-2
3.671211E0,9.584207E-2,6.222128E-2
3.704544E0,9.509313E-2,6.240004E-2
3.737867E0,9.430254E-2,6.242303E-2
3.771389E0,9.337700E-2,6.242864E-2
3.804722E0,9.262335E-2,6.247999E-2
3.838044E0,9.183970E-2,6.248500E-2
3.871378E0,9.104600E-2,6.256529E-2
3.904878E0,9.000647E-2,6.259202E-2
3.938200E0,8.929092E-2,6.274971E-2
3.971533E0,8.854815E-2,6.277683E-2
4.004856E0,8.774937E-2,6.284130E-2
4.038400E0,8.682074E-2,6.284922E-2
4.071733E0,8.609293E-2,6.285320E-2
4.105056E0,8.528322E-2,6.291217E-2
4.138389E0,8.446025E-2,6.299137E-2
4.171856E0,8.360578E-2,6.314446E-2
4.205189E0,8.286071E-2,6.319881E-2
4.238522E0,8.208237E-2,6.324801E-2
4.271844E0,8.134475E-2,6.328170E-2
4.305344E0,8.042517E-2,6.338761E-2
4.338678E0,7.963800E-2,6.352855E-2
4.372000E0,7.891646E-2,6.356196E-2
4.405333E0,7.814941E-2,6.361601E-2
4.438856E0,7.735031E-2,6.367978E-2
4.472189E0,7.668957E-2,6.385758E-2
4.505522E0,7.594428E-2,6.389626E-2
4.538844E0,7.530776E-2,6.395058E-2
4.572378E0,7.457779E-2,6.403808E-2
4.605700E0,7.377865E-2,6.407209E-2
4.639033E0,7.311604E-2,6.426520E-2
4.672356E0,7.243301E-2,6.434908E-2
4.705856E0,7.178433E-2,6.439800E-2
4.739178E0,7.119167E-2,6.447977E-2
4.772511E0,7.057794E-2,6.464646E-2
4.805833E0,6.994676E-2,6.467860E-2
4.839378E0,6.929417E-2,6.477326E-2
4.872700E0,6.871315E-2,6.494019E-2
4.906033E0,6.807466E-2,6.497776E-2
4.939356E0,6.760052E-2,6.508446E-2
4.972944E0,6.698142E-2,6.510658E-2
5.006278E0,6.637751E-2,6.521853E-2
5.039600E0,6.579124E-2,6.538163E-2
5.072933E0,6.519004E-2,6.539422E-2
5.106356E0,6.470730E-2,6.546185E-2
5.139689E0,6.401746E-2,6.554995E-2
5.173011E0,6.344981E-2,6.567883E-2
5.206344E0,6.294945E-2,6.574831E-2
5.239867E0,6.249826E-2,6.578838E-2
5.273200E0,6.180888E-2,6.591660E-2
5.306522E0,6.130630E-2,6.604449E-2
5.339856E0,6.083739E-2,6.608943E-2
5.373322E0,6.031997E-2,6.612299E-2
5.406644E0,5.981459E-2,6.613962E-2
5.439978E0,5.939182E-2,6.618254E-2
5.473300E0,5.898768E-2,6.618571E-2
5.506833E0,5.854483E-2,6.622618E-2
5.540167E0,5.799522E-2,6.623838E-2
5.573489E0,5.758281E-2,6.640030E-2
5.606822E0,5.720155E-2,6.640506E-2
5.640322E0,5.683071E-2,6.641212E-2
5.673656E0,5.652096E-2,6.640852E-2
5.706978E0,5.609864E-2,6.642809E-2
5.740311E0,5.580334E-2,6.643459E-2
5.773844E0,5.541596E-2,6.643102E-2
5.807178E0,5.507601E-2,6.641326E-2
5.840500E0,5.473318E-2,6.643010E-2
5.873833E0,5.442568E-2,6.643026E-2
5.907333E0,5.403312E-2,6.641134E-2
5.940656E0,5.373734E-2,6.639477E-2
5.973989E0,5.337645E-2,6.640231E-2
6.007322E0,5.309071E-2,6.640508E-2
6.040822E0,5.276221E-2,6.638005E-2
6.074144E0,5.257946E-2,6.637824E-2
6.107478E0,5.226629E-2,6.639619E-2
6.140800E0,5.202161E-2,6.636510E-2
6.174511E0,5.180442E-2,6.636686E-2
6.207833E0,5.155975E-2,6.638117E-2
6.241167E0,5.124192E-2,6.638402E-2
6.274489E0,5.099778E-2,6.636540E-2
6.307800E0,5.085165E-2,6.638043E-2
6.341133E0,5.052273E-2,6.638544E-2
6.374456E0,5.027028E-2,6.636382E-2
6.407789E0,5.015084E-2,6.638732E-2
6.441322E0,4.991116E-2,6.640243E-2
6.474644E0,4.982567E-2,6.639281E-2
6.507978E0,4.973879E-2,6.642151E-2
6.541300E0,4.943383E-2,6.644731E-2
6.574800E0,4.924139E-2,6.646005E-2
6.608122E0,4.835169E-2,6.586778E-2
6.641456E0,4.853415E-2,6.623269E-2
6.674778E0,4.844210E-2,6.624222E-2
6.708311E0,4.837997E-2,6.628137E-2
6.741633E0,4.835198E-2,6.631718E-2
6.774967E0,4.826715E-2,6.633767E-2
6.808289E0,4.793823E-2,6.635635E-2
6.841844E0,4.778106E-2,6.643704E-2
6.875178E0,4.771023E-2,6.662197E-2
6.908500E0,4.764982E-2,6.666345E-2
6.941833E0,4.763216E-2,6.665030E-2
6.975289E0,4.751501E-2,6.674115E-2
7.008611E0,4.737501E-2,6.678635E-2
7.041944E0,4.736959E-2,6.692864E-2
7.075267E0,4.737715E-2,6.697744E-2
7.108778E0,4.731392E-2,6.703503E-2
7.142111E0,4.731183E-2,6.702743E-2
7.175433E0,4.726958E-2,6.708575E-2
7.208767E0,4.721957E-2,6.708954E-2
7.242289E0,4.708879E-2,6.721964E-2
7.275611E0,4.704326E-2,6.734705E-2
7.308944E0,4.699888E-2,6.737512E-2
7.342267E0,4.702219E-2,6.742498E-2
7.375767E0,4.701882E-2,6.741655E-2
7.409089E0,4.696800E-2,6.746276E-2
7.442422E0,4.697060E-2,6.748232E-2
7.475744E0,4.699748E-2,6.753928E-2
7.509256E0,4.692674E-2,6.772419E-2
7.542578E0,4.697546E-2,6.769081E-2
7.575911E0,4.697884E-2,6.769872E-2
7.609233E0,4.696855E-2,6.769679E-2
7.642778E0,4.694193E-2,6.773914E-2
7.676100E0,4.695983E-2,6.771518E-2
7.709433E0,4.695921E-2,6.771627E-2
7.742756E0,4.695717E-2,6.771585E-2
7.776267E0,4.696370E-2,6.770218E-2
7.809600E0,4.696297E-2,6.770931E-2
7.842922E0,4.696331E-2,6.770732E-2
7.876256E0,4.697978E-2,6.770233E-2
7.909778E0,4.695178E-2,6.771444E-2
7.943100E0,4.696161E-2,6.770754E-2
7.976433E0,4.698843E-2,6.769813E-2
8.009756E0,4.699050E-2,6.768490E-2
8.043278E0,4.699701E-2,6.767020E-2
8.076600E0,4.698914E-2,6.767435E-2
8.109933E0,4.698341E-2,6.761738E-2
8.143256E0,4.698668E-2,6.764721E-2
8.176756E0,4.697458E-2,6.762731E-2
8.210089E0,4.698023E-2,6.763492E-2
8.243411E0,4.700212E-2,6.758964E-2
8.276744E0,4.699424E-2,6.758077E-2
8.310267E0,4.700661E-2,6.756249E-2
8.343600E0,4.701194E-2,6.756455E-2
8.376922E0,4.702031E-2,6.753173E-2
8.410256E0,4.701503E-2,6.755036E-2
8.443744E0,4.702656E-2,6.751033E-2
8.477067E0,4.704712E-2,6.752370E-2
8.510400E0,4.701777E-2,6.752241E-2
8.543722E0,4.709481E-2,6.752141E-2
8.577222E0,4.708283E-2,6.751911E-2
8.610544E0,4.707009E-2,6.752334E-2
8.643878E0,4.707158E-2,6.751817E-2
8.677200E0,4.707789E-2,6.751609E-2
8.710733E0,4.709232E-2,6.752096E-2
8.744056E0,4.708595E-2,6.751691E-2
8.777389E0,4.708256E-2,6.752746E-2
8.810722E0,4.708192E-2,6.752308E-2
8.844233E0,4.706687E-2,6.756298E-2
8.877556E0,4.706283E-2,6.755851E-2
8.910889E0,4.703542E-2,6.760149E-2
8.944211E0,4.704896E-2,6.758367E-2
8.977700E0,4.699011E-2,6.762844E-2
9.011033E0,4.698346E-2,6.765193E-2
9.044356E0,4.695555E-2,6.767233E-2
9.077689E0,4.691192E-2,6.772030E-2
9.111211E0,4.690925E-2,6.769146E-2
9.144544E0,4.682668E-2,6.778570E-2
9.177867E0,4.664771E-2,6.778475E-2
9.211200E0,4.653169E-2,6.780033E-2
9.244722E0,4.656240E-2,6.783475E-2
9.278056E0,4.645948E-2,6.792531E-2
9.311378E0,4.632454E-2,6.804026E-2
9.344711E0,4.630889E-2,6.808014E-2
9.378244E0,4.629498E-2,6.808925E-2
9.411578E0,4.630722E-2,6.807205E-2
9.444900E0,4.629125E-2,6.807752E-2
9.478233E0,4.627942E-2,6.808537E-2
9.511711E0,4.624794E-2,6.814143E-2
9.545033E0,4.626113E-2,6.810289E-2
9.578367E0,4.626584E-2,6.811597E-2
9.611689E0,4.624153E-2,6.810773E-2
9.645222E0,4.626542E-2,6.810480E-2
9.678544E0,4.626950E-2,6.810305E-2
9.711878E0,4.626835E-2,6.810432E-2
9.745200E0,4.625036E-2,6.810658E-2
9.778700E0,4.622416E-2,6.809897E-2
9.812033E0,4.624412E-2,6.810322E-2
9.845356E0,4.619639E-2,6.811359E-2
9.878689E0,4.620671E-2,6.810689E-2
9.912200E0,4.614005E-2,6.809810E-2
9.945522E0,4.590388E-2,6.809981E-2
9.978856E0,4.588198E-2,6.811082E-2
1.001218E1,4.585370E-2,6.809944E-2
1.004570E1,4.582469E-2,6.811051E-2
1.007903E1,4.573805E-2,6.811500E-2
1.011236E1,4.549290E-2,6.813107E-2
1.014569E1,4.549271E-2,6.810723E-2
1.017918E1,4.538759E-2,6.810684E-2
1.021250E1,4.517530E-2,6.811708E-2
1.024583E1,4.513348E-2,6.811097E-2
1.027916E1,4.510352E-2,6.811128E-2
1.031272E1,4.496146E-2,6.811058E-2
1.034604E1,4.479663E-2,6.811832E-2
1.037938E1,4.470699E-2,6.810956E-2
1.041270E1,4.474380E-2,6.810086E-2
